"","schoolcode","program","cutoff","mean_score","size","schoolname","sssdistrict","ssslong","ssslat"
"2098",100105,"Home Economics",242,258.1625,80,"ISLAMIC SENIOR HIGH. SCHOOL, WA","Wa Municipal",-2.28503036499023,10.0306215286255
"2099",100106,"Agriculture",223,240.625,40,"T. I. AHMADIYYA SENIOR HIGH. SCHOOL, WA","Wa Municipal",-2.28503036499023,10.0306215286255
"2100",100106,"Business",238,253.5,40,"T. I. AHMADIYYA SENIOR HIGH. SCHOOL, WA","Wa Municipal",-2.28503036499023,10.0306215286255
"2101",100106,"General Arts",248,268.975,40,"T. I. AHMADIYYA SENIOR HIGH. SCHOOL, WA","Wa Municipal",-2.28503036499023,10.0306215286255
"2102",100201,"Business",288,314.275,80,"NANDOM SENIOR HIGH SCHOOL, NANDOM","Lawra",-2.80094122886658,10.5463981628418
"2103",100201,"General Arts",319,339.025,40,"NANDOM SENIOR HIGH SCHOOL, NANDOM","Lawra",-2.80094122886658,10.5463981628418
"2104",100201,"General Science",334,356.1125,80,"NANDOM SENIOR HIGH SCHOOL, NANDOM","Lawra",-2.80094122886658,10.5463981628418
"2105",100202,"Business",230,261.485,200,"LAWRA SENIOR HIGH SCHOOL, LAWRA","Lawra",-2.80094122886658,10.5463981628418
"2106",100202,"General Arts",252,274.556,250,"LAWRA SENIOR HIGH SCHOOL, LAWRA","Lawra",-2.80094122886658,10.5463981628418
"2107",100202,"General Science",265,286.95,100,"LAWRA SENIOR HIGH SCHOOL, LAWRA","Lawra",-2.80094122886658,10.5463981628418
"2108",100203,"Agriculture",225,242.54,50,"EREMON SENIOR HIGH./TECH SCHOOL, EREMON","Lawra",-2.80094122886658,10.5463981628418
"2109",100203,"Home Economics",201,227.222222222222,36,"EREMON SENIOR HIGH./TECH SCHOOL, EREMON","Lawra",-2.80094122886658,10.5463981628418
"2110",100203,"Technical",200,223.1875,16,"EREMON SENIOR HIGH./TECH SCHOOL, EREMON","Lawra",-2.80094122886658,10.5463981628418
"2111",100204,"Business",204,226.5625,32,"KO SENIOR HIGH SCHOOL, KO-NANDOM","Lawra",-2.80094122886658,10.5463981628418
"2112",100204,"General Arts",194,229.15,40,"KO SENIOR HIGH SCHOOL, KO-NANDOM","Lawra",-2.80094122886658,10.5463981628418
"2113",100204,"Home Economics",202,230.705882352941,17,"KO SENIOR HIGH SCHOOL, KO-NANDOM","Lawra",-2.80094122886658,10.5463981628418
"2114",100301,"Agriculture",201,224,52,"ULLO SENIOR HIGH SCHOOL, ULLO","Jirapa/Lambusie (Jirapa)",-2.58332252502441,10.6920347213745
"2115",100301,"General Arts",197,233.470588235294,34,"ULLO SENIOR HIGH SCHOOL, ULLO","Jirapa/Lambusie (Jirapa)",-2.58332252502441,10.6920347213745
"2116",100301,"Home Economics",195,223.3125,16,"ULLO SENIOR HIGH SCHOOL, ULLO","Jirapa/Lambusie (Jirapa)",-2.58332252502441,10.6920347213745
"2117",100302,"Business",264,295.02,50,"ST. FRANCIS GIRLS SCHOOL, JIRAPA","Jirapa/Lambusie (Jirapa)",-2.58332252502441,10.6920347213745
"2118",100302,"General Arts",294,320.577777777778,90,"ST. FRANCIS GIRLS SCHOOL, JIRAPA","Jirapa/Lambusie (Jirapa)",-2.58332252502441,10.6920347213745
"2119",100302,"General Science",285,318.266666666667,45,"ST. FRANCIS GIRLS SCHOOL, JIRAPA","Jirapa/Lambusie (Jirapa)",-2.58332252502441,10.6920347213745
"2120",100302,"Home Economics",263,294.64,50,"ST. FRANCIS GIRLS SCHOOL, JIRAPA","Jirapa/Lambusie (Jirapa)",-2.58332252502441,10.6920347213745
"2121",100303,"Agriculture",207,231.288888888889,45,"PIINA SENIOR HIGH SCH","Jirapa/Lambusie (Jirapa)",-2.58332252502441,10.6920347213745
"2122",100303,"Home Economics",201,229.954545454545,22,"PIINA SENIOR HIGH SCH","Jirapa/Lambusie (Jirapa)",-2.58332252502441,10.6920347213745
"2123",100304,"Business",225,248.94,50,"JIRAPA SNR SENIOR HIGH. SCHOOL, JIRAPA-TOWN","Jirapa/Lambusie (Jirapa)",-2.58332252502441,10.6920347213745
"2124",100304,"Home Economics",227,241.38,50,"JIRAPA SNR SENIOR HIGH. SCHOOL, JIRAPA-TOWN","Jirapa/Lambusie (Jirapa)",-2.58332252502441,10.6920347213745
"2125",100304,"Visual Arts",195,236.805555555556,36,"JIRAPA SNR SENIOR HIGH. SCHOOL, JIRAPA-TOWN","Jirapa/Lambusie (Jirapa)",-2.58332252502441,10.6920347213745
"2126",100401,"Business",259,280.875,40,"KANTON SENIOR HIGH SCHOOL, TUMU","Sisala/Tumu (Tumu)",-1.73106586933136,10.5741777420044
"2127",100401,"General Arts",251,270.091666666667,120,"KANTON SENIOR HIGH SCHOOL, TUMU","Sisala/Tumu (Tumu)",-1.73106586933136,10.5741777420044
"2128",100401,"General Science",228,261.425,80,"KANTON SENIOR HIGH SCHOOL, TUMU","Sisala/Tumu (Tumu)",-1.73106586933136,10.5741777420044
"2129",100401,"Home Economics",245,259.45,40,"KANTON SENIOR HIGH SCHOOL, TUMU","Sisala/Tumu (Tumu)",-1.73106586933136,10.5741777420044
"2130",100401,"Visual Arts",206,240.25,40,"KANTON SENIOR HIGH SCHOOL, TUMU","Sisala/Tumu (Tumu)",-1.73106586933136,10.5741777420044
"2131",100402,"Agriculture",225,240.62,50,"TUMU SENIOR HIGH./TECH. SCH","Sisala/Tumu (Tumu)",-1.73106586933136,10.5741777420044
"2132",100402,"Home Economics",196,222.847826086957,46,"TUMU SENIOR HIGH./TECH. SCH","Sisala/Tumu (Tumu)",-1.73106586933136,10.5741777420044
"2133",100402,"Technical",209,232.214285714286,14,"TUMU SENIOR HIGH./TECH. SCH","Sisala/Tumu (Tumu)",-1.73106586933136,10.5741777420044
"2134",100501,"Agriculture",235,253.211111111111,90,"KALEO SENIOR HIGH/TECHNICAL SCHOOL, KALEO","Nadowli",-2.42762446403503,10.362509727478
"2135",100501,"Home Economics",224,241.855555555556,90,"KALEO SENIOR HIGH/TECHNICAL SCHOOL, KALEO","Nadowli",-2.42762446403503,10.362509727478
"2136",100501,"Technical",207,234.155555555556,45,"KALEO SENIOR HIGH/TECHNICAL SCHOOL, KALEO","Nadowli",-2.42762446403503,10.362509727478
"2137",100502,"Agriculture",191,235,89,"DAFFIAMAH SENIOR HIGH SCHOOL, DAFFIAMAH","Nadowli",-2.42762446403503,10.362509727478
"2138",100502,"General Arts",198,233.230769230769,91,"DAFFIAMAH SENIOR HIGH SCHOOL, DAFFIAMAH","Nadowli",-2.42762446403503,10.362509727478
"2139",100502,"Home Economics",209,227.755555555556,45,"DAFFIAMAH SENIOR HIGH SCHOOL, DAFFIAMAH","Nadowli",-2.42762446403503,10.362509727478
"2140",100503,"Business",262,278.65,80,"QUEEN OF PEACE SENIOR HIGH. SCHOOL, NADOWLI","Nadowli",-2.42762446403503,10.362509727478
"2141",100503,"General Arts",273,288.6,80,"QUEEN OF PEACE SENIOR HIGH. SCHOOL, NADOWLI","Nadowli",-2.42762446403503,10.362509727478
"2142",100503,"General Science",276,276,1,"QUEEN OF PEACE SENIOR HIGH. SCHOOL, NADOWLI","Nadowli",-2.42762446403503,10.362509727478
"2143",9010101,"Auto Body Works",298,324.25,20,"ACCRA TECH. TRG. CENTRE, KOKOMLEMLE       ","Accra Metropolitan",-0.197115257382393,5.6073956489563
"2144",9010101,"Mech. Eng. Craft Pract.",262,291.2,20,"ACCRA TECH. TRG. CENTRE, KOKOMLEMLE       ","Accra Metropolitan",-0.197115257382393,5.6073956489563
"2145",9010101,"Plumbing & Gas Fitting",223,247.846153846154,13,"ACCRA TECH. TRG. CENTRE, KOKOMLEMLE       ","Accra Metropolitan",-0.197115257382393,5.6073956489563
"2146",9010101,"Small Eng. Repairs",253,280.2,20,"ACCRA TECH. TRG. CENTRE, KOKOMLEMLE       ","Accra Metropolitan",-0.197115257382393,5.6073956489563
"2147",9010101,"Welding & Fabrication",273,303.15,20,"ACCRA TECH. TRG. CENTRE, KOKOMLEMLE       ","Accra Metropolitan",-0.197115257382393,5.6073956489563
"2148",9010102,"Accounting",229,255.105263157895,19,"SACRED HEART TECH. INSTITUTE, ACCRA","Accra Metropolitan",-0.197115257382393,5.6073956489563
"2149",9010102,"Carpentry & Joinery",216,241.3,20,"SACRED HEART TECH. INSTITUTE, ACCRA","Accra Metropolitan",-0.197115257382393,5.6073956489563
"2150",9010102,"Fashion Design",217,259.56,25,"SACRED HEART TECH. INSTITUTE, ACCRA","Accra Metropolitan",-0.197115257382393,5.6073956489563
"2151",9010102,"Hair Dressing",209,258.777777777778,9,"SACRED HEART TECH. INSTITUTE, ACCRA","Accra Metropolitan",-0.197115257382393,5.6073956489563
"2152",9010201,"Block Laying & Concreting",248,270.5,2,"TEMA TECH. INST.","Tema",-0.0500882156193256,5.69031476974487
"2153",9010201,"Carpentry & Joinery",218,257.058823529412,34,"TEMA TECH. INST.","Tema",-0.0500882156193256,5.69031476974487
"2154",9010201,"Electrical Installation Works",275,307.218181818182,55,"TEMA TECH. INST.","Tema",-0.0500882156193256,5.69031476974487
"2155",9010201,"Industrial Mechanics",226,252.142857142857,7,"TEMA TECH. INST.","Tema",-0.0500882156193256,5.69031476974487
"2156",9010201,"Mech. Eng. Craft Pract.",261,290.090909090909,55,"TEMA TECH. INST.","Tema",-0.0500882156193256,5.69031476974487
"2157",9010201,"Motor Vehicle Mech.",210,240.571428571429,7,"TEMA TECH. INST.","Tema",-0.0500882156193256,5.69031476974487
"2158",9010201,"Printing",225,274.285714285714,7,"TEMA TECH. INST.","Tema",-0.0500882156193256,5.69031476974487
"2159",9010201,"Welding & Fabrication",227,263.545454545455,55,"TEMA TECH. INST.","Tema",-0.0500882156193256,5.69031476974487
"2160",9010301,"Accounting",210,255.056603773585,53,"ADA TECH. INSTITUTE, ADA","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"2161",9010301,"Block Laying & Concreting",206,237.266666666667,15,"ADA TECH. INSTITUTE, ADA","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"2162",9010301,"Carpentry & Joinery",227,241.0625,16,"ADA TECH. INSTITUTE, ADA","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"2163",9010301,"Electrical Installation Works",229,256.05,40,"ADA TECH. INSTITUTE, ADA","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"2164",9010301,"Fashion Design",205,246.111111111111,18,"ADA TECH. INSTITUTE, ADA","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"2165",9010301,"Secretarial",232,234.5,2,"ADA TECH. INSTITUTE, ADA","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"2166",9020101,"Block Laying & Concreting",215,252.095238095238,21,"KOFORIDUA TECH. INST., KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"2167",9020101,"Carpentry & Joinery",239,254.25,4,"KOFORIDUA TECH. INST., KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"2168",9020101,"Electrical Installation Works",223,262.405797101449,69,"KOFORIDUA TECH. INST., KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"2169",9020101,"Mech. Eng. Craft Pract.",290,290,1,"KOFORIDUA TECH. INST., KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"2170",9020101,"Motor Vehicle Mech.",223,266.117647058824,34,"KOFORIDUA TECH. INST., KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"2171",9020101,"Painting & Decorating",213,253.727272727273,11,"KOFORIDUA TECH. INST., KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"2172",9020101,"Plumbing & Gas Fitting",228,258.75,4,"KOFORIDUA TECH. INST., KOFORIDUA","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"2173",9020901,"Block Laying & Concreting",262,262,1,"AMANKWAKROM FISHERIES & AGRIC., AMANKWAKROM","Kwahu North (Donkorkrom)",-0.264697343111038,6.91197347640991
"2174",9021001,"Block Laying & Concreting",201,240.625,8,"ST. JOSEPH'S TECH. INST., KWAHU-TAFO","Kwahu South (Mpraeso)",-0.635528683662415,6.61922645568848
"2175",9021001,"Carpentry & Joinery",221,252,6,"ST. JOSEPH'S TECH. INST., KWAHU-TAFO","Kwahu South (Mpraeso)",-0.635528683662415,6.61922645568848
"2176",9021001,"Catering",212,244,7,"ST. JOSEPH'S TECH. INST., KWAHU-TAFO","Kwahu South (Mpraeso)",-0.635528683662415,6.61922645568848
"2177",9021001,"Electrical Installation Works",269,269,1,"ST. JOSEPH'S TECH. INST., KWAHU-TAFO","Kwahu South (Mpraeso)",-0.635528683662415,6.61922645568848
"2178",9021002,"Accounting",226,264,8,"ABETIFI TECH. INST., ABETIFI","Kwahu South (Mpraeso)",-0.635528683662415,6.61922645568848
"2179",9021002,"Fashion Design",243,243,1,"ABETIFI TECH. INST., ABETIFI","Kwahu South (Mpraeso)",-0.635528683662415,6.61922645568848
"2180",9021002,"Motor Vehicle Mech.",204,243.765957446808,47,"ABETIFI TECH. INST., ABETIFI","Kwahu South (Mpraeso)",-0.635528683662415,6.61922645568848
"2181",9021101,"Block Laying & Concreting",211,255.714285714286,14,"AKWATIA TECH. INST., AKWATIA","Kwaebibirem (Kade)",-0.799037277698517,6.13331890106201
"2182",9021101,"Electrical Installation Works",221,259.555555555556,27,"AKWATIA TECH. INST., AKWATIA","Kwaebibirem (Kade)",-0.799037277698517,6.13331890106201
"2183",9021101,"Mech. Eng. Craft Pract.",210,252.631578947368,19,"AKWATIA TECH. INST., AKWATIA","Kwaebibirem (Kade)",-0.799037277698517,6.13331890106201
"2184",9021101,"Motor Vehicle Mech.",219,265.041666666667,24,"AKWATIA TECH. INST., AKWATIA","Kwaebibirem (Kade)",-0.799037277698517,6.13331890106201
"2185",9021301,"Block Laying & Concreting",219,280.675,40,"ST. PAUL TECH. SCHOOL, KUKURANTUMI","East Akim (Kibi)",-0.454344213008881,6.17855787277222
"2186",9021301,"Carpentry & Joinery",236,284.666666666667,9,"ST. PAUL TECH. SCHOOL, KUKURANTUMI","East Akim (Kibi)",-0.454344213008881,6.17855787277222
"2187",9021301,"Electrical Installation Works",290,327.65,40,"ST. PAUL TECH. SCHOOL, KUKURANTUMI","East Akim (Kibi)",-0.454344213008881,6.17855787277222
"2188",9021301,"Mech. Eng. Craft Pract.",270,310.25,40,"ST. PAUL TECH. SCHOOL, KUKURANTUMI","East Akim (Kibi)",-0.454344213008881,6.17855787277222
"2189",9021301,"Motor Vehicle Mech.",263,303.5,40,"ST. PAUL TECH. SCHOOL, KUKURANTUMI","East Akim (Kibi)",-0.454344213008881,6.17855787277222
"2190",9030101,"Block Laying & Concreting",213,260.411764705882,17,"CAPE COAST TECH. INST., CAPE COAST","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"2191",9030101,"Carpentry & Joinery",219,249.111111111111,9,"CAPE COAST TECH. INST., CAPE COAST","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"2192",9030101,"Catering",243,267,3,"CAPE COAST TECH. INST., CAPE COAST","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"2193",9030101,"Electrical Mach. Rew.",214,259.842105263158,19,"CAPE COAST TECH. INST., CAPE COAST","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"2194",9030101,"Fashion Design",210,230.2,5,"CAPE COAST TECH. INST., CAPE COAST","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"2195",9030101,"Furniture Craft",216,243.428571428571,7,"CAPE COAST TECH. INST., CAPE COAST","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"2196",9030101,"Mech. Eng. Craft Pract.",262,294.92,25,"CAPE COAST TECH. INST., CAPE COAST","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"2197",9030101,"Motor Vehicle Mech.",266,295.56,25,"CAPE COAST TECH. INST., CAPE COAST","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"2198",9030101,"Painting & Decorating",218,245.636363636364,11,"CAPE COAST TECH. INST., CAPE COAST","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"2199",9030101,"Plumbing & Gas Fitting",258,266.333333333333,3,"CAPE COAST TECH. INST., CAPE COAST","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"2200",9030101,"Refrigeration & Air Cond.",193,238.428571428571,7,"CAPE COAST TECH. INST., CAPE COAST","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"2201",9030401,"Agric. Mechanics",218,260.181818181818,11,"ASUANSI TECH. INST., ASUANSI","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"2202",9030401,"Block Laying & Concreting",208,251.666666666667,6,"ASUANSI TECH. INST., ASUANSI","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"2203",9030401,"Carpentry & Joinery",235,247.75,4,"ASUANSI TECH. INST., ASUANSI","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"2204",9030401,"Electrical Installation Works",241,241,1,"ASUANSI TECH. INST., ASUANSI","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"2205",9030401,"Furniture Craft",197,223.2,5,"ASUANSI TECH. INST., ASUANSI","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"2206",9030401,"Mech. Eng. Craft Pract.",245,272.9,40,"ASUANSI TECH. INST., ASUANSI","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"2207",9030401,"Motor Vehicle Mech.",216,244,40,"ASUANSI TECH. INST., ASUANSI","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"2208",9030401,"Painting & Decorating",224,246.5,4,"ASUANSI TECH. INST., ASUANSI","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"2209",9030401,"Plumbing & Gas Fitting",268,287,2,"ASUANSI TECH. INST., ASUANSI","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"2210",9040101,"Block Laying & Concreting",224,256.739130434783,23,"TAKORADI TECH. INST., TAKORADI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415
"2211",9040101,"Electrical Installation Works",212,212.5,2,"TAKORADI TECH. INST., TAKORADI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415
"2212",9040101,"Mech. Eng. Craft Pract.",256,284.375,80,"TAKORADI TECH. INST., TAKORADI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415
"2213",9040101,"Motor Vehicle Mech.",243,269.025,80,"TAKORADI TECH. INST., TAKORADI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415
"2214",9040101,"Plumbing & Gas Fitting",198,240.260869565217,23,"TAKORADI TECH. INST., TAKORADI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415
"2215",9040101,"Refrigeration & Air Cond.",213,244.727272727273,22,"TAKORADI TECH. INST., TAKORADI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415
"2216",9040101,"Welding & Fabrication",209,245.914285714286,35,"TAKORADI TECH. INST., TAKORADI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415
"2217",9040301,"Block Laying & Concreting",214,262,11,"KIKAM TECH. INST., KIKAM","Nzema East (Axim)",-2.31180214881897,5.14122581481934
"2218",9040301,"Carpentry & Joinery",232,238.333333333333,3,"KIKAM TECH. INST., KIKAM","Nzema East (Axim)",-2.31180214881897,5.14122581481934
"2219",9040301,"Electrical Installation Works",215,255.325581395349,43,"KIKAM TECH. INST., KIKAM","Nzema East (Axim)",-2.31180214881897,5.14122581481934
"2220",9040301,"Mech. Eng. Craft Pract.",210,244.6,50,"KIKAM TECH. INST., KIKAM","Nzema East (Axim)",-2.31180214881897,5.14122581481934
"2221",9040301,"Motor Vehicle Mech.",202,241.36170212766,47,"KIKAM TECH. INST., KIKAM","Nzema East (Axim)",-2.31180214881897,5.14122581481934
"2222",9040301,"Plumbing & Gas Fitting",216,249.454545454545,11,"KIKAM TECH. INST., KIKAM","Nzema East (Axim)",-2.31180214881897,5.14122581481934
"2223",9050101,"Auto Body Works",298,318.057142857143,35,"KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.59718716144562,6.68205976486206
"2224",9050101,"Block Laying & Concreting",244,279.457142857143,35,"KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.59718716144562,6.68205976486206
"2225",9050101,"Carpentry & Joinery",227,278.25,20,"KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.59718716144562,6.68205976486206
"2226",9050101,"Electrical Installation Works",313,329.714285714286,35,"KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.59718716144562,6.68205976486206
"2227",9050101,"Electrical Mach. Rew.",260,293.485714285714,35,"KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.59718716144562,6.68205976486206
"2228",9050101,"Fashion Design",237,237,1,"KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.59718716144562,6.68205976486206
"2229",9050101,"Industrial Mechanics",282,312.714285714286,35,"KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.59718716144562,6.68205976486206
"2230",9050101,"Motor Vehicle Mech.",308,329.942857142857,35,"KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.59718716144562,6.68205976486206
"2231",9050101,"Plumbing & Gas Fitting",225,270.565217391304,23,"KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.59718716144562,6.68205976486206
"2232",9050101,"Radio, TV & Electronics",271,294.885714285714,35,"KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.59718716144562,6.68205976486206
"2233",9050101,"Refrigeration & Air Cond.",225,269.428571428571,35,"KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.59718716144562,6.68205976486206
"2234",9050101,"Upholstery",244,264.857142857143,7,"KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.59718716144562,6.68205976486206
"2235",9050101,"Welding & Fabrication",281,307.371428571429,35,"KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.59718716144562,6.68205976486206
"2236",9051801,"Block Laying & Concreting",240,288.25,4,"KROBEA ASANTE TECH./VOC. SCHOOL, ASOKORE","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"2237",9051801,"Carpentry & Joinery",213,243,2,"KROBEA ASANTE TECH./VOC. SCHOOL, ASOKORE","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"2238",9051801,"Electrical Installation Works",228,254.333333333333,9,"KROBEA ASANTE TECH./VOC. SCHOOL, ASOKORE","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"2239",9070501,"Accounting",209,233.1,10,"ANLO TECH. INST., ANLOGA","Keta",0.853055775165558,5.90746402740479
"2240",9070501,"Block Laying & Concreting",222,242.4,10,"ANLO TECH. INST., ANLOGA","Keta",0.853055775165558,5.90746402740479
"2241",9070501,"Carpentry & Joinery",236,269,4,"ANLO TECH. INST., ANLOGA","Keta",0.853055775165558,5.90746402740479
"2242",9070501,"Electrical Installation Works",220,250.314285714286,35,"ANLO TECH. INST., ANLOGA","Keta",0.853055775165558,5.90746402740479
"2243",9070501,"Fashion Design",210,234.1,10,"ANLO TECH. INST., ANLOGA","Keta",0.853055775165558,5.90746402740479
